Timestamp,WordValue,Voltage
9.993739826679229736e+02,1.629700000000000000e+04,1.298764299999999983e+00
9.994246070384979248e+02,1.629800000000000000e+04,1.298762399999999984e+00
9.994924762248992920e+02,1.629900000000000000e+04,1.298768499999999992e+00
9.995528550148010254e+02,1.630000000000000000e+04,1.298770600000000108e+00
9.996150650978088379e+02,1.630100000000000000e+04,1.298772500000000107e+00
9.996720173358917236e+02,1.630200000000000000e+04,1.298777700000000035e+00
9.997411131858825684e+02,1.630300000000000000e+04,1.298782499999999951e+00
9.997952096462249756e+02,1.630400000000000000e+04,1.298788499999999901e+00
9.998627285957336426e+02,1.630500000000000000e+04,1.298790300000000064e+00
9.999282386302947998e+02,1.630600000000000000e+04,1.298793700000000051e+00
9.999849088191986084e+02,1.630700000000000000e+04,1.298796199999999956e+00
1.000051877021789551e+03,1.630800000000000000e+04,1.298800699999999919e+00
1.000112841367721558e+03,1.630900000000000000e+04,1.298806899999999986e+00
1.000172440052032471e+03,1.631000000000000000e+04,1.298808299999999916e+00
1.000235132217407227e+03,1.631100000000000000e+04,1.298812999999999995e+00
1.000295037508010864e+03,1.631200000000000000e+04,1.298813900000000077e+00
1.000352979898452759e+03,1.631300000000000000e+04,1.298814499999999983e+00
1.000422844886779785e+03,1.631400000000000000e+04,1.298818800000000051e+00
1.000482770681381226e+03,1.631500000000000000e+04,1.298822700000000108e+00
1.000533150911331177e+03,1.631600000000000000e+04,1.298824500000000048e+00
1.000592340707778931e+03,1.631700000000000000e+04,1.298824500000000048e+00
1.000657940864562988e+03,1.631800000000000000e+04,1.298827900000000035e+00
1.000722252368927002e+03,1.631900000000000000e+04,1.298827600000000082e+00
1.000786706447601318e+03,1.632000000000000000e+04,1.298828199999999988e+00
1.000853605270385742e+03,1.632100000000000000e+04,1.298831499999999917e+00
1.000913691282272339e+03,1.632200000000000000e+04,1.298836499999999949e+00
1.000976833343505859e+03,1.632300000000000000e+04,1.298840100000000053e+00
1.001033139944076538e+03,1.632400000000000000e+04,1.298843500000000040e+00
1.001094170331954956e+03,1.632500000000000000e+04,1.298848699999999967e+00
1.001155980348587036e+03,1.632600000000000000e+04,1.298850700000000025e+00
1.001222692012786865e+03,1.632700000000000000e+04,1.298854100000000011e+00
1.001290921449661255e+03,1.632800000000000000e+04,1.298857900000000010e+00
1.001348739624023438e+03,1.632900000000000000e+04,1.298859999999999904e+00
1.001410906076431274e+03,1.633000000000000000e+04,1.298866599999999982e+00
1.001470824956893921e+03,1.633100000000000000e+04,1.298869899999999911e+00
1.001531703710556030e+03,1.633200000000000000e+04,1.298872900000000108e+00
1.001594687223434448e+03,1.633300000000000000e+04,1.298875800000000025e+00
1.001655168294906616e+03,1.633400000000000000e+04,1.298874300000000037e+00
1.001718260526657104e+03,1.633500000000000000e+04,1.298873500000000014e+00
1.001769585609436035e+03,1.633600000000000000e+04,1.298875900000000083e+00
1.001831495523452759e+03,1.633700000000000000e+04,1.298879099999999953e+00
1.001897756576538086e+03,1.633800000000000000e+04,1.298879899999999976e+00
1.001960720777511597e+03,1.633900000000000000e+04,1.298882599999999998e+00
1.002030268669128418e+03,1.634000000000000000e+04,1.298880500000000104e+00
1.002081638097763062e+03,1.634100000000000000e+04,1.298879899999999976e+00
1.002152821779251099e+03,1.634200000000000000e+04,1.298880800000000058e+00
1.002214720487594604e+03,1.634300000000000000e+04,1.298882099999999928e+00
1.002265060663223267e+03,1.634400000000000000e+04,1.298887200000000020e+00
1.002333585977554321e+03,1.634500000000000000e+04,1.298887899999999984e+00
1.002400440216064453e+03,1.634600000000000000e+04,1.298890799999999901e+00
1.002464183568954468e+03,1.634700000000000000e+04,1.298891599999999924e+00
1.002520254850387573e+03,1.634800000000000000e+04,1.298895700000000097e+00
1.002577491521835327e+03,1.634900000000000000e+04,1.298896700000000015e+00
1.002632803916931152e+03,1.635000000000000000e+04,1.298899699999999990e+00
1.002691269397735596e+03,1.635100000000000000e+04,1.298905600000000105e+00
1.002760809898376465e+03,1.635200000000000000e+04,1.298908500000000021e+00
1.002815883398056030e+03,1.635300000000000000e+04,1.298913299999999937e+00
1.002878419399261475e+03,1.635400000000000000e+04,1.298914600000000030e+00
1.002932822942733765e+03,1.635500000000000000e+04,1.298916900000000041e+00
1.002992335319519043e+03,1.635600000000000000e+04,1.298920300000000028e+00
1.003065077304840088e+03,1.635700000000000000e+04,1.298923999999999968e+00
1.003122821092605591e+03,1.635800000000000000e+04,1.298936899999999950e+00
1.003183309316635132e+03,1.635900000000000000e+04,1.298932299999999929e+00
1.003250430107116699e+03,1.636000000000000000e+04,1.298945800000000039e+00
1.003306860685348511e+03,1.636100000000000000e+04,1.298937100000000067e+00
1.003370523929595947e+03,1.636200000000000000e+04,1.298946699999999899e+00
1.003434367656707764e+03,1.636300000000000000e+04,1.298940800000000007e+00
1.003503410100936890e+03,1.636400000000000000e+04,1.298952300000000060e+00
1.003560343265533447e+03,1.636500000000000000e+04,1.298951100000000025e+00
1.003622786045074463e+03,1.636600000000000000e+04,1.298963599999999996e+00
1.003683758735656738e+03,1.636700000000000000e+04,1.298958000000000057e+00
1.003742799282073975e+03,1.636800000000000000e+04,1.298957499999999987e+00
1.003811169624328613e+03,1.636900000000000000e+04,1.298962600000000078e+00
1.003873463630676270e+03,1.637000000000000000e+04,1.298965300000000100e+00
1.003925251007080078e+03,1.637100000000000000e+04,1.298969899999999900e+00
1.003990821838378906e+03,1.637200000000000000e+04,1.298972199999999910e+00
1.004042790174484253e+03,1.637300000000000000e+04,1.298972500000000085e+00
1.004102346181869507e+03,1.637400000000000000e+04,1.298974999999999991e+00
1.004173275470733643e+03,1.637500000000000000e+04,1.298976200000000025e+00
1.004237928152084351e+03,1.637600000000000000e+04,1.298977599999999955e+00
1.004292775154113770e+03,1.637700000000000000e+04,1.298980699999999988e+00
1.004358011722564697e+03,1.637800000000000000e+04,1.298984700000000103e+00
1.004413913249969482e+03,1.637900000000000000e+04,1.298984799999999940e+00
1.004474471807479858e+03,1.638000000000000000e+04,1.298986299999999927e+00
1.004542726993560791e+03,1.638100000000000000e+04,1.298989399999999961e+00
1.004610361576080322e+03,1.638200000000000000e+04,1.298996500000000109e+00
1.004665057182312012e+03,1.638300000000000000e+04,1.299002299999999943e+00
1.004727217674255371e+03,1.638400000000000000e+04,1.299007299999999976e+00
1.004774638175964355e+03,1.638500000000000000e+04,1.299007599999999929e+00
1.004842859745025635e+03,1.638600000000000000e+04,1.299011099999999974e+00
1.004910699129104614e+03,1.638700000000000000e+04,1.299011700000000102e+00
1.004976769208908081e+03,1.638800000000000000e+04,1.299015400000000042e+00
1.005032650947570801e+03,1.638900000000000000e+04,1.299019600000000052e+00
1.005089163780212402e+03,1.639000000000000000e+04,1.299024200000000073e+00
1.005142780542373657e+03,1.639100000000000000e+04,1.299025799999999897e+00
1.005201051235198975e+03,1.639200000000000000e+04,1.299025099999999933e+00
1.005271062135696411e+03,1.639300000000000000e+04,1.299028999999999989e+00
1.005335297584533691e+03,1.639400000000000000e+04,1.299028000000000072e+00
1.005396903514862061e+03,1.639500000000000000e+04,1.299034000000000022e+00
1.005455501317977905e+03,1.639600000000000000e+04,1.299036800000000103e+00
1.005512809038162231e+03,1.639700000000000000e+04,1.299044300000000041e+00
1.005578595638275146e+03,1.639800000000000000e+04,1.299046700000000110e+00
1.005640693664550781e+03,1.639900000000000000e+04,1.299046600000000051e+00
1.005692665100097656e+03,1.640000000000000000e+04,1.299047599999999969e+00
1.005754482984542847e+03,1.640100000000000000e+04,1.299048500000000050e+00
1.005815401792526245e+03,1.640200000000000000e+04,1.299051299999999909e+00
1.005882303237915039e+03,1.640300000000000000e+04,1.299052400000000107e+00
1.005947853326797485e+03,1.640400000000000000e+04,1.299055800000000094e+00
1.006016777038574219e+03,1.640500000000000000e+04,1.299053599999999919e+00
1.006069216012954712e+03,1.640600000000000000e+04,1.299059600000000092e+00
1.006129964113235474e+03,1.640700000000000000e+04,1.299061699999999986e+00
1.006180584192276001e+03,1.640800000000000000e+04,1.299065300000000089e+00
1.006248176813125610e+03,1.640900000000000000e+04,1.299072900000000086e+00
1.006312729358673096e+03,1.641000000000000000e+04,1.299078799999999978e+00
1.006373006343841553e+03,1.641100000000000000e+04,1.299087199999999998e+00
1.006437795400619507e+03,1.641200000000000000e+04,1.299094299999999924e+00
1.006497558593750000e+03,1.641300000000000000e+04,1.299096900000000110e+00
1.006554055452346802e+03,1.641400000000000000e+04,1.299098300000000039e+00
1.006615041732788086e+03,1.641500000000000000e+04,1.299103700000000083e+00
1.006675714731216431e+03,1.641600000000000000e+04,1.299104700000000001e+00
1.006736861228942871e+03,1.641700000000000000e+04,1.299103600000000025e+00
1.006798143148422241e+03,1.641800000000000000e+04,1.299100700000000108e+00
1.006859095335006714e+03,1.641900000000000000e+04,1.299101000000000061e+00
1.006910052537918091e+03,1.642000000000000000e+04,1.299101999999999979e+00
1.006978664159774780e+03,1.642100000000000000e+04,1.299099699999999968e+00
1.007045828342437744e+03,1.642200000000000000e+04,1.299096400000000040e+00
1.007108902931213379e+03,1.642300000000000000e+04,1.299099800000000027e+00
1.007166836023330688e+03,1.642400000000000000e+04,1.299104500000000106e+00
1.007227986574172974e+03,1.642500000000000000e+04,1.299108799999999952e+00
1.007289309740066528e+03,1.642600000000000000e+04,1.299110599999999893e+00
1.007340656042098999e+03,1.642700000000000000e+04,1.299115599999999926e+00
1.007405725955963135e+03,1.642800000000000000e+04,1.299121799999999993e+00
1.007470401525497437e+03,1.642900000000000000e+04,1.299125099999999922e+00
1.007534830331802368e+03,1.643000000000000000e+04,1.299128499999999908e+00
1.007594956636428833e+03,1.643100000000000000e+04,1.299133599999999999e+00
1.007661335945129395e+03,1.643200000000000000e+04,1.299136800000000092e+00
1.007722593307495117e+03,1.643300000000000000e+04,1.299139499999999892e+00
1.007783488273620605e+03,1.643400000000000000e+04,1.299143299999999890e+00
1.007843129396438599e+03,1.643500000000000000e+04,1.299143900000000018e+00
1.007913883686065674e+03,1.643600000000000000e+04,1.299143799999999960e+00
1.007970551252365112e+03,1.643700000000000000e+04,1.299146600000000040e+00
1.008030796766281128e+03,1.643800000000000000e+04,1.299149499999999957e+00
1.008092594623565674e+03,1.643900000000000000e+04,1.299151500000000015e+00
1.008152427196502686e+03,1.644000000000000000e+04,1.299151900000000026e+00
1.008222932100296021e+03,1.644100000000000000e+04,1.299155700000000024e+00
1.008282780408859253e+03,1.644200000000000000e+04,1.299162099999999986e+00
1.008349486589431763e+03,1.644300000000000000e+04,1.299166100000000101e+00
1.008415982246398926e+03,1.644400000000000000e+04,1.299167900000000042e+00
1.008477260351181030e+03,1.644500000000000000e+04,1.299172500000000063e+00
1.008538065910339355e+03,1.644600000000000000e+04,1.299177199999999921e+00
1.008605478048324585e+03,1.644700000000000000e+04,1.299182099999999895e+00
1.008665682554244995e+03,1.644800000000000000e+04,1.299186699999999917e+00
1.008719805955886841e+03,1.644900000000000000e+04,1.299192399999999914e+00
1.008782256841659546e+03,1.645000000000000000e+04,1.299200099999999969e+00
1.008852799177169800e+03,1.645100000000000000e+04,1.299203300000000061e+00
1.008912225723266602e+03,1.645200000000000000e+04,1.299204000000000025e+00
1.008971023082733154e+03,1.645300000000000000e+04,1.299209599999999964e+00
1.009033419132232666e+03,1.645400000000000000e+04,1.299214000000000091e+00
1.009092389106750488e+03,1.645500000000000000e+04,1.299215900000000090e+00
1.009157516956329346e+03,1.645600000000000000e+04,1.299221500000000029e+00
1.009211420059204102e+03,1.645700000000000000e+04,1.299221900000000041e+00
1.009285495996475220e+03,1.645800000000000000e+04,1.299224200000000051e+00
1.009343385219573975e+03,1.645900000000000000e+04,1.299225499999999922e+00
1.009406875371932983e+03,1.646000000000000000e+04,1.299224600000000063e+00
1.009467643260955811e+03,1.646100000000000000e+04,1.299227300000000085e+00
1.009528997659683228e+03,1.646200000000000000e+04,1.299231500000000095e+00
1.009586707353591919e+03,1.646300000000000000e+04,1.299230499999999955e+00
1.009647481441497803e+03,1.646400000000000000e+04,1.299233700000000047e+00
1.009708650588989258e+03,1.646500000000000000e+04,1.299238499999999963e+00
1.009769174337387085e+03,1.646600000000000000e+04,1.299241000000000090e+00
1.009830160856246948e+03,1.646700000000000000e+04,1.299247999999999958e+00
1.009891433715820312e+03,1.646800000000000000e+04,1.299252499999999921e+00
1.009952408075332642e+03,1.646900000000000000e+04,1.299256399999999978e+00
1.010013440132141113e+03,1.647000000000000000e+04,1.299263999999999974e+00
1.010078833103179932e+03,1.647100000000000000e+04,1.299270399999999936e+00
1.010131429195404053e+03,1.647200000000000000e+04,1.299273899999999982e+00
1.010193514108657837e+03,1.647300000000000000e+04,1.299279400000000084e+00
1.010255660772323608e+03,1.647400000000000000e+04,1.299286200000000058e+00
1.010321003437042236e+03,1.647500000000000000e+04,1.299292899999999973e+00
1.010376472234725952e+03,1.647600000000000000e+04,1.299296199999999901e+00
1.010442336559295654e+03,1.647700000000000000e+04,1.299301400000000051e+00
1.010501155376434326e+03,1.647800000000000000e+04,1.299305399999999944e+00
1.010562544584274292e+03,1.647900000000000000e+04,1.299309199999999942e+00
1.010622195005416870e+03,1.648000000000000000e+04,1.299314000000000080e+00
1.010683286905288696e+03,1.648100000000000000e+04,1.299315999999999915e+00
1.010752723217010498e+03,1.648200000000000000e+04,1.299319799999999914e+00
1.010812554359436035e+03,1.648300000000000000e+04,1.299320699999999995e+00
1.010863664627075195e+03,1.648400000000000000e+04,1.299323000000000006e+00
1.010922218799591064e+03,1.648500000000000000e+04,1.299323199999999900e+00
1.010987656831741333e+03,1.648600000000000000e+04,1.299325599999999969e+00
1.011050631046295166e+03,1.648700000000000000e+04,1.299321299999999901e+00
1.011112688779830933e+03,1.648800000000000000e+04,1.299323199999999900e+00
1.011164343118667603e+03,1.648900000000000000e+04,1.299324499999999993e+00
1.011228285074234009e+03,1.649000000000000000e+04,1.299323500000000076e+00
1.011299579143524170e+03,1.649100000000000000e+04,1.299325899999999923e+00
1.011351034879684448e+03,1.649200000000000000e+04,1.299325700000000028e+00
1.011419581174850464e+03,1.649300000000000000e+04,1.299330600000000002e+00
1.011484277248382568e+03,1.649400000000000000e+04,1.299332699999999896e+00
1.011549794912338257e+03,1.649500000000000000e+04,1.299336499999999894e+00
1.011609704256057739e+03,1.649600000000000000e+04,1.299342599999999903e+00
1.011669583082199097e+03,1.649700000000000000e+04,1.299350199999999900e+00
1.011727565526962280e+03,1.649800000000000000e+04,1.299353200000000097e+00
1.011782675504684448e+03,1.649900000000000000e+04,1.299359600000000059e+00
1.011842399358749390e+03,1.650000000000000000e+04,1.299363899999999905e+00
1.011912695169448853e+03,1.650100000000000000e+04,1.299364799999999986e+00
1.011978820800781250e+03,1.650200000000000000e+04,1.299369500000000066e+00
1.012030604362487793e+03,1.650300000000000000e+04,1.299368099999999915e+00
1.012092373132705688e+03,1.650400000000000000e+04,1.299369400000000008e+00
1.012149508953094482e+03,1.650500000000000000e+04,1.299370399999999925e+00
1.012213630437850952e+03,1.650600000000000000e+04,1.299373899999999971e+00
1.012279537439346313e+03,1.650700000000000000e+04,1.299375500000000017e+00
1.012342005014419556e+03,1.650800000000000000e+04,1.299377199999999899e+00
1.012405400514602661e+03,1.650900000000000000e+04,1.299375100000000005e+00
1.012456448793411255e+03,1.651000000000000000e+04,1.299374500000000099e+00
1.012518374443054199e+03,1.651100000000000000e+04,1.299380699999999944e+00
1.012583171129226685e+03,1.651200000000000000e+04,1.299383200000000071e+00
1.012648648500442505e+03,1.651300000000000000e+04,1.299386699999999895e+00
1.012715855121612549e+03,1.651400000000000000e+04,1.299389499999999975e+00
1.012780067682266235e+03,1.651500000000000000e+04,1.299391500000000033e+00
1.012837065458297729e+03,1.651600000000000000e+04,1.299390700000000010e+00
1.012897926807403564e+03,1.651700000000000000e+04,1.299390199999999940e+00
1.012965451955795288e+03,1.651800000000000000e+04,1.299395000000000078e+00
1.013020609617233276e+03,1.651900000000000000e+04,1.299402200000000063e+00
1.013085723876953125e+03,1.652000000000000000e+04,1.299408600000000025e+00
1.013149502515792847e+03,1.652100000000000000e+04,1.299410600000000082e+00
1.013220818042755127e+03,1.652200000000000000e+04,1.299413099999999988e+00
1.013283363819122314e+03,1.652300000000000000e+04,1.299421200000000054e+00
1.013343713998794556e+03,1.652400000000000000e+04,1.299426600000000098e+00
1.013402682065963745e+03,1.652500000000000000e+04,1.299429100000000004e+00
1.013468533754348755e+03,1.652600000000000000e+04,1.299433300000000013e+00
1.013522373676300049e+03,1.652700000000000000e+04,1.299439900000000092e+00
1.013587132930755615e+03,1.652800000000000000e+04,1.299439900000000092e+00
1.013659002304077148e+03,1.652900000000000000e+04,1.299437100000000012e+00
1.013721907377243042e+03,1.653000000000000000e+04,1.299436899999999895e+00
1.013790937185287476e+03,1.653100000000000000e+04,1.299437799999999976e+00
1.013853627920150757e+03,1.653200000000000000e+04,1.299441499999999916e+00
1.013914668560028076e+03,1.653300000000000000e+04,1.299441400000000080e+00
1.013973723888397217e+03,1.653400000000000000e+04,1.299440900000000010e+00
1.014033549547195435e+03,1.653500000000000000e+04,1.299447199999999913e+00
1.014099416255950928e+03,1.653600000000000000e+04,1.299449099999999913e+00
1.014160852193832397e+03,1.653700000000000000e+04,1.299452599999999958e+00
1.014222970962524414e+03,1.653800000000000000e+04,1.299457099999999921e+00
1.014283599138259888e+03,1.653900000000000000e+04,1.299464200000000069e+00
1.014350802659988403e+03,1.654000000000000000e+04,1.299466800000000033e+00
1.014409726858139038e+03,1.654100000000000000e+04,1.299468000000000067e+00
1.014470054149627686e+03,1.654200000000000000e+04,1.299472699999999925e+00
1.014535939216613770e+03,1.654300000000000000e+04,1.299477299999999946e+00
1.014600541114807129e+03,1.654400000000000000e+04,1.299480900000000050e+00
1.014663468360900879e+03,1.654500000000000000e+04,1.299484300000000037e+00
1.014724243640899658e+03,1.654600000000000000e+04,1.299487099999999895e+00
1.014782649993896484e+03,1.654700000000000000e+04,1.299487000000000059e+00
1.014842644453048706e+03,1.654800000000000000e+04,1.299493000000000009e+00
1.014901204347610474e+03,1.654900000000000000e+04,1.299497099999999961e+00
1.014971832275390625e+03,1.655000000000000000e+04,1.299500899999999959e+00
1.015032320737838745e+03,1.655100000000000000e+04,1.299507200000000084e+00
1.015092663526535034e+03,1.655200000000000000e+04,1.299508799999999908e+00
1.015152641296386719e+03,1.655300000000000000e+04,1.299511800000000106e+00
1.015211280107498169e+03,1.655400000000000000e+04,1.299515900000000057e+00
1.015272708415985107e+03,1.655500000000000000e+04,1.299520199999999903e+00
1.015334697961807251e+03,1.655600000000000000e+04,1.299523100000000042e+00
1.015404942035675049e+03,1.655700000000000000e+04,1.299530899999999933e+00
1.015459427595138550e+03,1.655800000000000000e+04,1.299531500000000062e+00
1.015521509885787964e+03,1.655900000000000000e+04,1.299533599999999955e+00
1.015582499265670776e+03,1.656000000000000000e+04,1.299538199999999977e+00
1.015644039869308472e+03,1.656100000000000000e+04,1.299542100000000033e+00
1.015705006122589111e+03,1.656200000000000000e+04,1.299547500000000078e+00
1.015771945238113403e+03,1.656300000000000000e+04,1.299549999999999983e+00
1.015833919048309326e+03,1.656400000000000000e+04,1.299555400000000027e+00
1.015894396066665649e+03,1.656500000000000000e+04,1.299557499999999921e+00
1.015959797382354736e+03,1.656600000000000000e+04,1.299559899999999990e+00
1.016019778966903687e+03,1.656700000000000000e+04,1.299560800000000071e+00
1.016079616546630859e+03,1.656800000000000000e+04,1.299563999999999941e+00
1.016141722917556763e+03,1.656900000000000000e+04,1.299566599999999905e+00
1.016210187196731567e+03,1.657000000000000000e+04,1.299566999999999917e+00
1.016264961004257202e+03,1.657100000000000000e+04,1.299566400000000010e+00
1.016323944330215454e+03,1.657200000000000000e+04,1.299568800000000079e+00
1.016379878282546997e+03,1.657300000000000000e+04,1.299571999999999949e+00
1.016445104837417603e+03,1.657400000000000000e+04,1.299572100000000008e+00
1.016508883953094482e+03,1.657500000000000000e+04,1.299571000000000032e+00
1.016572484493255615e+03,1.657600000000000000e+04,1.299573799999999890e+00
1.016628851890563965e+03,1.657700000000000000e+04,1.299576199999999959e+00
1.016688661575317383e+03,1.657800000000000000e+04,1.299580500000000027e+00
1.016745061397552490e+03,1.657900000000000000e+04,1.299580399999999969e+00
1.016802631616592407e+03,1.658000000000000000e+04,1.299583900000000014e+00
1.016871115684509277e+03,1.658100000000000000e+04,1.299588600000000094e+00
1.016938993930816650e+03,1.658200000000000000e+04,1.299591600000000069e+00
1.017004962682723999e+03,1.658300000000000000e+04,1.299593599999999904e+00
1.017067328453063965e+03,1.658400000000000000e+04,1.299599299999999902e+00
1.017119907140731812e+03,1.658500000000000000e+04,1.299603999999999981e+00
1.017171695232391357e+03,1.658600000000000000e+04,1.299606999999999957e+00
1.017241031646728516e+03,1.658700000000000000e+04,1.299607900000000038e+00
1.017304801702499390e+03,1.658800000000000000e+04,1.299607699999999921e+00
1.017366937160491943e+03,1.658900000000000000e+04,1.299612999999999907e+00
1.017422616720199585e+03,1.659000000000000000e+04,1.299615799999999988e+00
1.017485190391540527e+03,1.659100000000000000e+04,1.299617199999999917e+00
1.017545526266098022e+03,1.659200000000000000e+04,1.299616399999999894e+00
1.017605028629302979e+03,1.659300000000000000e+04,1.299619000000000080e+00
1.017672598361968994e+03,1.659400000000000000e+04,1.299619199999999974e+00
1.017734450817108154e+03,1.659500000000000000e+04,1.299621300000000090e+00
1.017796997308731079e+03,1.659600000000000000e+04,1.299623399999999984e+00
1.017852688789367676e+03,1.659700000000000000e+04,1.299631200000000097e+00
1.017909282445907593e+03,1.659800000000000000e+04,1.299638499999999919e+00
1.017972728490829468e+03,1.659900000000000000e+04,1.299642699999999929e+00
1.018042437076568604e+03,1.660000000000000000e+04,1.299648799999999937e+00
1.018100841999053955e+03,1.660100000000000000e+04,1.299654199999999982e+00
1.018168695688247681e+03,1.660200000000000000e+04,1.299657599999999968e+00
1.018228966474533081e+03,1.660300000000000000e+04,1.299658299999999933e+00
1.018285790920257568e+03,1.660400000000000000e+04,1.299660800000000060e+00
1.018353817462921143e+03,1.660500000000000000e+04,1.299664200000000047e+00
1.018411281585693359e+03,1.660600000000000000e+04,1.299669900000000045e+00
1.018472624301910400e+03,1.660700000000000000e+04,1.299669600000000091e+00
1.018542029619216919e+03,1.660800000000000000e+04,1.299672799999999961e+00
1.018608901500701904e+03,1.660900000000000000e+04,1.299674299999999949e+00
1.018665254354476929e+03,1.661000000000000000e+04,1.299677100000000030e+00
1.018724529981613159e+03,1.661100000000000000e+04,1.299676499999999901e+00
1.018785838603973389e+03,1.661200000000000000e+04,1.299682000000000004e+00
1.018847049236297607e+03,1.661300000000000000e+04,1.299685900000000061e+00
1.018910599946975708e+03,1.661400000000000000e+04,1.299685900000000061e+00
1.018977943181991577e+03,1.661500000000000000e+04,1.299690199999999907e+00
1.019038103818893433e+03,1.661600000000000000e+04,1.299693699999999952e+00
1.019092597246170044e+03,1.661700000000000000e+04,1.299697099999999939e+00
1.019151818275451660e+03,1.661800000000000000e+04,1.299696500000000032e+00
1.019211165428161621e+03,1.661900000000000000e+04,1.299700999999999995e+00
1.019278907775878906e+03,1.662000000000000000e+04,1.299702300000000088e+00
1.019345605850219727e+03,1.662100000000000000e+04,1.299706900000000109e+00
1.019406047105789185e+03,1.662200000000000000e+04,1.299704600000000099e+00
1.019463261365890503e+03,1.662300000000000000e+04,1.299709599999999909e+00
1.019530830621719360e+03,1.662400000000000000e+04,1.299717100000000070e+00
1.019587835550308228e+03,1.662500000000000000e+04,1.299720800000000009e+00
1.019650790452957153e+03,1.662600000000000000e+04,1.299724199999999996e+00
1.019720825672149658e+03,1.662700000000000000e+04,1.299727700000000041e+00
1.019780169010162354e+03,1.662800000000000000e+04,1.299728900000000076e+00
1.019832584381103516e+03,1.662900000000000000e+04,1.299731500000000040e+00
1.019890829324722290e+03,1.663000000000000000e+04,1.299735199999999979e+00
1.019956781148910522e+03,1.663100000000000000e+04,1.299738099999999896e+00
1.020015145540237427e+03,1.663200000000000000e+04,1.299747100000000044e+00
1.020082577466964722e+03,1.663300000000000000e+04,1.299751499999999949e+00
1.020140483617782593e+03,1.663400000000000000e+04,1.299754499999999924e+00
1.020191665887832642e+03,1.663500000000000000e+04,1.299758200000000086e+00
1.020262429952621460e+03,1.663600000000000000e+04,1.299762099999999920e+00
1.020321801424026489e+03,1.663700000000000000e+04,1.299765300000000012e+00
1.020387695074081421e+03,1.663800000000000000e+04,1.299772499999999997e+00
1.020452562093734741e+03,1.663900000000000000e+04,1.299775300000000078e+00
1.020511659860610962e+03,1.664000000000000000e+04,1.299781499999999923e+00
1.020573487281799316e+03,1.664100000000000000e+04,1.299784999999999968e+00
1.020633821249008179e+03,1.664200000000000000e+04,1.299785600000000096e+00
1.020699463605880737e+03,1.664300000000000000e+04,1.299787599999999932e+00
1.020756081819534302e+03,1.664400000000000000e+04,1.299792300000000012e+00
1.020819363117218018e+03,1.664500000000000000e+04,1.299792499999999906e+00
1.020881656646728516e+03,1.664600000000000000e+04,1.299793200000000093e+00
1.020949419736862183e+03,1.664700000000000000e+04,1.299795699999999998e+00
1.021006412744522095e+03,1.664800000000000000e+04,1.299795800000000057e+00
1.021071057319641113e+03,1.664900000000000000e+04,1.299795899999999893e+00
1.021121597528457642e+03,1.665000000000000000e+04,1.299794899999999975e+00
1.021193155288696289e+03,1.665100000000000000e+04,1.299797300000000044e+00
1.021259840011596680e+03,1.665200000000000000e+04,1.299799900000000008e+00
1.021320415973663330e+03,1.665300000000000000e+04,1.299799799999999950e+00
1.021376856088638306e+03,1.665400000000000000e+04,1.299797799999999892e+00
1.021432542562484741e+03,1.665500000000000000e+04,1.299798699999999974e+00
1.021491971492767334e+03,1.665600000000000000e+04,1.299798999999999927e+00
1.021565787315368652e+03,1.665700000000000000e+04,1.299800599999999973e+00
1.021630227088928223e+03,1.665800000000000000e+04,1.299805300000000052e+00
1.021689814090728760e+03,1.665900000000000000e+04,1.299811100000000108e+00
1.021746710062026978e+03,1.666000000000000000e+04,1.299813799999999908e+00
1.021816109657287598e+03,1.666100000000000000e+04,1.299815600000000071e+00
1.021872247457504272e+03,1.666200000000000000e+04,1.299820600000000104e+00
1.021924594163894653e+03,1.666300000000000000e+04,1.299821899999999975e+00
1.021990728616714478e+03,1.666400000000000000e+04,1.299820600000000104e+00
1.022060500860214233e+03,1.666500000000000000e+04,1.299822400000000044e+00
1.022119648456573486e+03,1.666600000000000000e+04,1.299823600000000079e+00
1.022172551393508911e+03,1.666700000000000000e+04,1.299825000000000008e+00
1.022232526063919067e+03,1.666800000000000000e+04,1.299824199999999985e+00
1.022291344165802002e+03,1.666900000000000000e+04,1.299822199999999928e+00
1.022362248659133911e+03,1.667000000000000000e+04,1.299824000000000090e+00
1.022426028251647949e+03,1.667100000000000000e+04,1.299824300000000044e+00
1.022484501600265503e+03,1.667200000000000000e+04,1.299824199999999985e+00
1.022542404413223267e+03,1.667300000000000000e+04,1.299824899999999950e+00
1.022600450515747070e+03,1.667400000000000000e+04,1.299828599999999890e+00
1.022662934780120850e+03,1.667500000000000000e+04,1.299831299999999912e+00
1.022728286981582642e+03,1.667600000000000000e+04,1.299835099999999910e+00
1.022793616533279419e+03,1.667700000000000000e+04,1.299837600000000037e+00
1.022852398395538330e+03,1.667800000000000000e+04,1.299836999999999909e+00
1.022909145116806030e+03,1.667900000000000000e+04,1.299841699999999989e+00
1.022962546825408936e+03,1.668000000000000000e+04,1.299844599999999906e+00
1.023022531986236572e+03,1.668100000000000000e+04,1.299847999999999892e+00
1.023081088781356812e+03,1.668200000000000000e+04,1.299850500000000020e+00
1.023152785301208496e+03,1.668300000000000000e+04,1.299855900000000064e+00
1.023212393045425415e+03,1.668400000000000000e+04,1.299864300000000084e+00
